Word,Status,FileName
pleads,ok,b05-067-02-02
that,ok,b05-067-02-03
he,ok,b05-067-02-04
was,ok,b05-067-02-05
only,ok,b05-067-02-06
a,ok,b05-067-02-07
small,ok,b05-067-02-08
unit,ok,b05-067-02-09
on,ok,b05-067-02-10
the,ok,b05-067-02-11
base,ok,b05-067-02-12
of,ok,b05-067-03-00
the,ok,b05-067-03-01
triangle,ok,b05-067-03-02
that,ok,b05-067-03-03
led,ok,b05-067-03-04
to,ok,b05-067-03-05
Hitler,ok,b05-067-03-06
",",ok,b05-067-03-07
Himmler,ok,b05-067-03-08
",",ok,b05-067-03-09
Hess,ok,b05-067-03-10
and,ok,b05-067-03-11
Goering,ok,b05-067-03-12
at,ok,b05-067-04-00
the,ok,b05-067-04-01
apex,ok,b05-067-04-02
.,ok,b05-067-04-03
In,ok,b05-067-04-04
examination,ok,b05-067-04-05
he,ok,b05-067-04-06
betrayed,ok,b05-067-04-07
an,ok,b05-067-04-08
expert,ok,b05-067-04-09
and,ok,b05-067-04-10
intimate,ok,b05-067-05-00
knowledge,ok,b05-067-05-01
of,ok,b05-067-05-02
every,ok,b05-067-05-03
link,ok,b05-067-05-04
in,ok,b05-067-05-05
the,ok,b05-067-05-06
chain,ok,b05-067-05-07
of,ok,b05-067-05-08
command,ok,b05-067-05-09
that,ok,b05-067-05-10
led,ok,b05-067-06-00
to,ok,b05-067-06-01
the,ok,b05-067-06-02
top,ok,b05-067-06-03
.,ok,b05-067-06-04
He,ok,b05-071-00-00
understood,ok,b05-071-00-01
the,ok,b05-071-00-02
whole,ok,b05-071-00-03
apparatus,ok,b05-071-00-04
with,ok,b05-071-00-05
an,ok,b05-071-00-06
exact,ok,b05-071-00-07
and,ok,b05-071-00-08
who,ok,b05-071-02-00
used,ok,b05-071-02-01
the,ok,b05-071-02-02
system,ok,b05-071-02-03
-,ok,b05-071-02-04
and,ok,b05-071-02-05
used,ok,b05-071-02-06
it,ok,b05-071-02-07
with,ok,b05-071-02-08
power,ok,b05-071-02-09
and,ok,b05-071-02-10
authority,ok,b05-071-02-11
.,ok,b05-071-02-12
The,ok,b05-071-03-00
appalling,ok,b05-071-03-01
thing,ok,b05-071-03-02
about,ok,b05-071-03-03
the,ok,b05-071-03-04
Germans,ok,b05-071-03-05
is,ok,b05-071-03-06
that,ok,b05-071-03-07
they,ok,b05-071-03-08
can,ok,b05-071-03-09
kid,ok,b05-071-03-10
them-,ok,b05-071-03-11
selves,ok,b05-071-04-00
and,ok,b05-071-04-01
feel,ok,b05-071-04-02
a,ok,b05-071-04-03
sense,ok,b05-071-04-04
of,ok,b05-071-04-05
righteousness,ok,b05-071-04-06
when,ok,b05-071-04-07
their,ok,b05-071-04-08
hands,ok,b05-071-04-09
are,ok,b05-071-04-10
red,ok,b05-071-05-00
with,ok,b05-071-05-01
blood,ok,b05-071-05-02
.,ok,b05-071-05-03
They,ok,b05-074-00-00
really,ok,b05-074-00-01
believed,ok,b05-074-00-02
that,ok,b05-074-00-03
the,ok,b05-074-00-04
Treaty,ok,b05-074-00-05
of,ok,b05-074-00-06
Versailles,ok,b05-074-00-07
was,ok,b05-074-01-00
an,ok,b05-074-01-01
iniquitous,ok,b05-074-01-02
injustice,ok,b05-074-01-03
.,ok,b05-074-01-04
When,ok,b05-074-01-05
they,ok,b05-074-01-06
burst,ok,b05-074-01-07
into,ok,b05-074-01-08
Czechoslovakia,ok,b05-074-02-00
",",ok,b05-074-02-01
Poland,ok,b05-074-02-02
",",ok,b05-074-02-03
Holland,ok,b05-074-02-04
",",ok,b05-074-02-05
Belgium,ok,b05-074-02-06
and,ok,b05-074-02-07
France,ok,b05-074-02-08
they,ok,b05-074-03-00
really,ok,b05-074-03-01
believed,ok,b05-074-03-02
Hitler,ok,b05-074-03-03
when,ok,b05-074-03-04
he,ok,b05-074-03-05
screamed,ok,b05-074-03-06
at,ok,b05-074-03-07
them,ok,b05-074-04-00
that,ok,b05-074-04-01
they,ok,b05-074-04-02
were,ok,b05-074-04-03
being,ok,b05-074-04-04
"""",ok,b05-074-04-05
encircled,ok,b05-074-04-06
.,ok,b05-074-04-07
"""",ok,b05-074-04-08
They,ok,b05-074-04-09
really,ok,b05-074-04-10
believed,ok,b05-074-05-00
in,ok,b05-074-05-01
the,ok,b05-074-05-02
moral,ok,b05-074-05-03
superiority,ok,b05-074-05-04
of,ok,b05-074-05-05
"""",ok,b05-074-05-06
The,ok,b05-074-05-07
New,ok,b05-074-05-08
Order,ok,b05-074-06-00
"""",ok,b05-074-06-01
which,ok,b05-074-06-02
Himmler,ok,b05-074-06-03
on,ok,b05-074-06-04
October,ok,b05-074-06-05
4,ok,b05-074-06-06
",",ok,b05-074-06-07
1943,ok,b05-074-06-08
",",ok,b05-074-06-09
expressed,ok,b05-074-06-10
thus,ok,b05-074-07-00
:,ok,b05-074-07-01
"""",ok,b05-074-07-02
Whether,ok,b05-074-07-03
nations,ok,b05-074-07-04
live,ok,b05-074-07-05
in,ok,b05-074-07-06
prosperity,ok,b05-074-07-07
or,ok,b05-074-07-08
starve,ok,b05-074-07-09
to,ok,b05-074-08-00
death,ok,b05-074-08-01
like,ok,b05-074-08-02
cattle,ok,b05-074-08-03
interests,ok,b05-074-08-04
me,ok,b05-074-08-05
only,ok,b05-074-08-06
in,ok,b05-074-08-07
so,ok,b05-074-08-08
far,ok,b05-074-08-09
as,ok,b05-074-08-10
we,ok,b05-074-08-11
need,ok,b05-074-09-00
them,ok,b05-074-09-01
as,ok,b05-074-09-02
slaves,ok,b05-074-09-03
to,ok,b05-074-09-04
#,ok,b05-074-09-05
our,ok,b05-074-09-06
Kultur,ok,b05-074-09-07
;,ok,b05-074-09-08
otherwise,ok,b05-074-09-09
it,ok,b05-074-10-00
is,ok,b05-074-10-01
of,ok,b05-074-10-02
no,ok,b05-074-10-03
interest,ok,b05-074-10-04
to,ok,b05-074-10-05
me,ok,b05-074-10-06
.,ok,b05-074-10-07
This,ok,b05-079-00-00
concept,ok,b05-079-00-01
of,ok,b05-079-00-02
slavery,ok,b05-079-00-03
included,ok,b05-079-00-04
Britain,ok,b05-079-00-05
.,ok,b05-079-00-06
General,ok,b05-079-01-00
Brauchitsch,ok,b05-079-01-01
signed,ok,b05-079-01-02
a,ok,b05-079-01-03
directive,ok,b05-079-01-04
ordering,ok,b05-079-02-00
that,ok,b05-079-02-01
after,ok,b05-079-02-02
the,ok,b05-079-02-03
successful,ok,b05-079-02-04
invasion,ok,b05-079-03-00
of,ok,b05-079-03-01
our,ok,b05-079-03-02
islands,ok,b05-079-03-03
all,ok,b05-079-03-04
the,ok,b05-079-03-05
"""",ok,b05-079-03-06
able-bodied,ok,b05-079-03-07
male,ok,b05-079-04-00
population,ok,b05-079-04-01
between,ok,b05-079-04-02
the,ok,b05-079-04-03
ages,ok,b05-079-04-04
of,ok,b05-079-04-05
seventeen,ok,b05-079-05-00
and,ok,b05-079-05-01
forty-five,ok,b05-079-05-02
will,ok,b05-079-05-03
",",ok,b05-079-05-04
unless,ok,b05-079-05-05
the,ok,b05-079-05-06
local,ok,b05-079-06-00
situation,ok,b05-079-06-01
calls,ok,b05-079-06-02
for,ok,b05-079-06-03
an,ok,b05-079-06-04
exceptional,ok,b05-079-06-05
ruling,ok,b05-079-07-00
",",ok,b05-079-07-01
be,ok,b05-079-07-02
interned,ok,b05-079-07-03
and,ok,b05-079-07-04
dispatched,ok,b05-079-07-05
to,ok,b05-079-07-06
the,ok,b05-079-07-07
Continent,ok,b05-079-08-00
.,ok,b05-079-08-01
"""",ok,b05-079-08-02
The,ok,b05-079-08-03
Baltic,ok,b05-079-08-04
States,ok,b05-079-08-05
were,ok,b05-079-08-06
to,ok,b05-079-09-00
have,ok,b05-079-09-01
been,ok,b05-079-09-02
our,ok,b05-079-09-03
destination,ok,b05-079-09-04
.,ok,b05-079-09-05
In,ok,b05-083-00-00
no,ok,b05-083-00-01
other,ok,b05-083-00-02
conquered,ok,b05-083-00-03
country,ok,b05-083-00-04
",",ok,b05-083-00-05
not,ok,b05-083-00-06
even,ok,b05-083-00-07
Poland,ok,b05-083-01-00
",",ok,b05-083-01-01
had,ok,b05-083-01-02
the,ok,b05-083-01-03
Germans,ok,b05-083-01-04
begun,ok,b05-083-01-05
with,ok,b05-083-01-06
such,ok,b05-083-01-07
a,ok,b05-083-01-08
drastic,ok,b05-083-02-00
step,ok,b05-083-02-01
.,ok,b05-083-02-02
There,ok,b05-083-02-03
is,ok,b05-083-02-04
no,ok,b05-083-02-05
doubt,ok,b05-083-02-06
that,ok,b05-083-02-07
the,ok,b05-083-02-08
compatriots,ok,b05-083-02-09
of,ok,b05-083-03-00
Eichmann,ok,b05-083-03-01
would,ok,b05-083-03-02
have,ok,b05-083-03-03
been,ok,b05-083-03-04
as,ok,b05-083-03-05
good,ok,b05-083-03-06
as,ok,b05-083-03-07
their,ok,b05-083-03-08
evil,ok,b05-083-04-00
word,ok,b05-083-04-01
.,ok,b05-083-04-02
THE,ok,b05-083-04-03
Inland,ok,b05-083-04-04
Revenue,ok,b05-083-04-05
people,ok,b05-083-04-06
have,ok,b05-083-04-07
a,ok,b05-083-04-08
thankless,ok,b05-083-05-00
task,ok,b05-083-05-01
.,ok,b05-083-05-02
But,ok,b05-083-05-03
they,ok,b05-083-05-04
do,ok,b05-083-05-05
not,ok,b05-083-05-06
make,ok,b05-083-05-07
themselves,ok,b05-083-06-00
less,ok,b05-083-06-01
disliked,ok,b05-083-06-02
by,ok,b05-083-06-03
their,ok,b05-083-06-04
attitude,ok,b05-083-06-05
to,ok,b05-083-07-00
their,ok,b05-083-07-01
customers,ok,b05-083-07-02
-,ok,b05-083-07-03
who,ok,b05-083-07-04
incidentally,ok,b05-083-07-05
Their,ok,b05-088-00-00
demands,ok,b05-088-00-01
are,ok,b05-088-00-02
invariably,ok,b05-088-00-03
couched,ok,b05-088-00-04
in,ok,b05-088-00-05
hectoring,ok,b05-088-01-00
",",ok,b05-088-01-01
out-of-date,ok,b05-088-01-02
language,ok,b05-088-01-03
",",ok,b05-088-01-04
but,ok,b05-088-01-05
in,ok,b05-088-01-06
spite,ok,b05-088-01-07
of,ok,b05-088-01-08
all,ok,b05-088-01-09
their,ok,b05-088-02-00
bluster,ok,b05-088-02-01
",",ok,b05-088-02-02
they,ok,b05-088-02-03
let,ok,b05-088-02-04
many,ok,b05-088-02-05
a,ok,b05-088-02-06
big,ok,b05-088-02-07
fish,ok,b05-088-02-08
through,ok,b05-088-02-09
the,ok,b05-088-02-10
net,ok,b05-088-03-00
while,ok,b05-088-03-01
they,ok,b05-088-03-02
are,ok,b05-088-03-03
bullying,ok,b05-088-03-04
the,ok,b05-088-03-05
minnows,ok,b05-088-03-06
.,ok,b05-088-03-07
I,ok,b05-088-03-08
have,ok,b05-088-03-09
just,ok,b05-088-03-10
is,ok,b05-088-06-00
paid,ok,b05-088-06-01
monthly,ok,b05-088-06-02
in,ok,b05-088-06-03
arrears,ok,b05-088-06-04
and,ok,b05-088-06-05
will,ok,b05-088-06-06
not,ok,b05-088-06-07
get,ok,b05-088-06-08
a,ok,b05-088-07-00
bean,ok,b05-088-07-01
for,ok,b05-088-07-02
the,ok,b05-088-07-03
next,ok,b05-088-07-04
twenty-one,ok,b05-088-07-05
days,ok,b05-088-07-06
.,ok,b05-088-07-07
It,ok,b05-098-00-00
was,ok,b05-098-00-01
called,ok,b05-098-00-02
"""",ok,b05-098-00-03
Abou,ok,b05-098-00-04
Ben,ok,b05-098-00-05
Adhem,ok,b05-098-00-06
and,ok,b05-098-00-07
the,ok,b05-098-00-08
Angel,ok,b05-098-01-00
.,ok,b05-098-01-01
"""",ok,b05-098-01-02
I,ok,b05-098-01-03
don't,ok,b05-098-01-04
know,ok,b05-098-01-05
why,ok,b05-098-01-06
I,ok,b05-098-01-07
was,ok,b05-098-01-08
so,ok,b05-098-01-09
impressed,ok,b05-098-02-00
with,ok,b05-098-02-01
this,ok,b05-098-02-02
poem,ok,b05-098-02-03
but,ok,b05-098-02-04
",",ok,b05-098-02-05
on,ok,b05-098-02-06
re-,ok,b05-098-02-07
flection,ok,b05-098-03-00
",",ok,b05-098-03-01
it,ok,b05-098-03-02
might,ok,b05-098-03-03
be,ok,b05-098-03-04
that,ok,b05-098-03-05
I,ok,b05-098-03-06
took,ok,b05-098-03-07
a,ok,b05-098-03-08
guilty,ok,b05-098-04-00
interest,ok,b05-098-04-01
in,ok,b05-098-04-02
the,ok,b05-098-04-03
devilment,ok,b05-098-04-04
busi-,ok,b05-098-04-05
ness,ok,b05-098-05-00
.,ok,b05-098-05-01
I,ok,b05-098-05-02
may,ok,b05-098-05-03
well,ok,b05-098-05-04
have,ok,b05-098-05-05
felt,ok,b05-098-05-06
that,ok,b05-098-05-07
I,ok,b05-098-05-08
was,ok,b05-098-05-09
hell-bound,ok,b05-098-06-00
under,ok,b05-098-06-01
a,ok,b05-098-06-02
strict,ok,b05-098-06-03
Presbyterian,ok,b05-098-06-04
upbringing,ok,b05-098-07-00
and,ok,b05-098-07-01
a,ok,b05-098-07-02
possible,ok,b05-098-07-03
reprieve,ok,b05-098-07-04
might,ok,b05-098-07-05
come,ok,b05-098-08-00
through,ok,b05-098-08-01
the,ok,b05-098-08-02
sugary,ok,b05-098-08-03
sentiments,ok,b05-098-08-04
of,ok,b05-098-09-00
"""",ok,b05-098-09-01
Abou,ok,b05-098-09-02
Ben,ok,b05-098-09-03
Adhem,ok,b05-098-09-04
.,ok,b05-098-09-05
"""",ok,b05-098-09-06
SOME,ok,b06-000-00-00
17,ok,b06-000-00-01
years,ok,b06-000-00-02
ago,ok,b06-000-00-03
",",ok,b06-000-00-04
in,ok,b06-000-00-05
the,ok,b06-000-00-06
early,ok,b06-000-00-07
summer,ok,b06-000-00-08
of,ok,b06-000-00-09
1934,ok,b06-000-00-10
",",ok,b06-000-00-11
the,ok,b06-000-01-00
German,ok,b06-000-01-01
ambassador,ok,b06-000-01-02
in,ok,b06-000-01-03
London,ok,b06-000-01-04
was,ok,b06-000-01-05
dictating,ok,b06-000-01-06
a,ok,b06-000-02-00
secret,ok,b06-000-02-01
report,ok,b06-000-02-02
to,ok,b06-000-02-03
his,ok,b06-000-02-04
chief,ok,b06-000-02-05
von,ok,b06-000-02-06
Papen,ok,b06-000-02-07
",",ok,b06-000-02-08
in,ok,b06-000-02-09
Berlin,ok,b06-000-02-10
.,ok,b06-000-02-11
"""",ok,b06-000-03-00
Britain,ok,b06-000-03-01
is,ok,b06-000-03-02
uncomfortable,ok,b06-000-03-03
in,ok,b06-000-03-04
her,ok,b06-000-03-05
role,ok,b06-000-03-06
of,ok,b06-000-03-07
champion,ok,b06-000-03-08
of,ok,b06-000-04-00
German,ok,b06-000-04-01
rearmament,ok,b06-000-04-02
",",ok,b06-000-04-03
in,ok,b06-000-04-04
opposition,ok,b06-000-04-05
",",ok,b06-000-04-06
to,ok,b06-000-04-07
France,ok,b06-000-04-08
.,ok,b06-000-04-09
"""",ok,b06-000-04-10
Later,ok,b06-000-05-00
that,ok,b06-000-05-01
year,ok,b06-000-05-02
he,ok,b06-000-05-03
warned,ok,b06-000-05-04
that,ok,b06-000-05-05
Britain,ok,b06-000-05-06
knew,ok,b06-000-05-07
Germany,ok,b06-000-06-00
was,ok,b06-000-06-01
breaking,ok,b06-000-06-02
the,ok,b06-000-06-03
agreement,ok,b06-000-06-04
to,ok,b06-000-06-05
stop,ok,b06-000-06-06
building,ok,b06-000-07-00
bombers,ok,b06-000-07-01
",",ok,b06-000-07-02
and,ok,b06-000-07-03
added,ok,b06-000-07-04
:,ok,b06-000-07-05
"""",ok,b06-004-00-00
Without,ok,b06-004-00-01
Britain's,ok,b06-004-00-02
tolerance,ok,b06-004-00-03
German,ok,b06-004-00-04
rearma-,ok,b06-004-00-05
ment,ok,b06-004-01-00
in,ok,b06-004-01-01
the,ok,b06-004-01-02
air,ok,b06-004-01-03
would,ok,b06-004-01-04
be,ok,b06-004-01-05
jeopardised,ok,b06-004-01-06
.,ok,b06-004-01-07
"""",ok,b06-004-01-08
When,ok,b06-004-01-09
Hoesch's,ok,b06-004-02-00
reports,ok,b06-004-02-01
",",ok,b06-004-02-02
along,ok,b06-004-02-03
with,ok,b06-004-02-04
other,ok,b06-004-02-05
nazi,ok,b06-004-02-06
documents,ok,b06-004-02-07
",",ok,b06-004-02-08
were,ok,b06-004-03-00
captured,ok,b06-004-03-01
and,ok,b06-004-03-02
published,ok,b06-004-03-03
after,ok,b06-004-03-04
the,ok,b06-004-03-05
war,ok,b06-004-03-06
the,ok,b06-004-03-07
pattern,ok,b06-004-04-00
of,ok,b06-004-04-01
British,ok,b06-004-04-02
Government,ok,b06-004-04-03
connivance,ok,b06-004-04-04
became,ok,b06-004-04-05
clear,ok,b06-004-05-00
.,ok,b06-004-05-01
At,ok,b06-004-05-02
nazi,ok,b06-004-05-03
Germany's,ok,b06-004-05-04
request,ok,b06-004-05-05
",",ok,b06-004-05-06
Britain,ok,b06-004-05-07
was,ok,b06-004-05-08
providing,ok,b06-004-06-00
the,ok,b06-004-06-01
cloak,ok,b06-004-06-02
for,ok,b06-004-06-03
Germany,ok,b06-004-06-04
to,ok,b06-004-06-05
build,ok,b06-004-06-06
an,ok,b06-004-06-07
air,ok,b06-004-07-00
force,ok,b06-004-07-01
bigger,ok,b06-004-07-02
than,ok,b06-004-07-03
that,ok,b06-004-07-04
of,ok,b06-004-07-05
France,ok,b06-004-07-06
.,ok,b06-004-07-07
Yesterday,ok,b06-008-00-00
West,ok,b06-008-00-01
German,ok,b06-008-00-02
Defence,ok,b06-008-00-03
Minister,ok,b06-008-00-04
",",ok,b06-008-00-05
Herr,ok,b06-008-01-00
Strauss,ok,b06-008-01-01
",",ok,b06-008-01-02
started,ok,b06-008-01-03
talks,ok,b06-008-01-04
with,ok,b06-008-01-05
the,ok,b06-008-01-06
British,ok,b06-008-01-07
Defence,ok,b06-008-02-00
Minister,ok,b06-008-02-01
",",ok,b06-008-02-02
Mr.,ok,b06-008-02-03
Watkinson,ok,b06-008-02-04
.,ok,b06-008-02-05
Their,ok,b06-008-02-06
talks,ok,b06-008-02-07
are,ok,b06-008-03-00
another,ok,b06-008-03-01
stage,ok,b06-008-03-02
in,ok,b06-008-03-03
the,ok,b06-008-03-04
cloak,ok,b06-008-03-05
operation,ok,b06-008-03-06
",",ok,b06-008-03-07
1961,ok,b06-008-04-00
variety,ok,b06-008-04-01
",",ok,b06-008-04-02
by,ok,b06-008-04-03
which,ok,b06-008-04-04
the,ok,b06-008-04-05
West,ok,b06-008-04-06
German,ok,b06-008-04-07
militarists,ok,b06-008-05-00
are,ok,b06-008-05-01
advancing,ok,b06-008-05-02
their,ok,b06-008-05-03
rearmament,ok,b06-008-05-04
.,ok,b06-008-05-05
Herr,ok,b06-008-06-00
Strauss,ok,b06-008-06-01
told,ok,b06-008-06-02
the,ok,b06-008-06-03
Daily,ok,b06-008-06-04
Mail,ok,b06-008-06-05
last,ok,b06-008-06-06
October,ok,b06-008-06-07
that,ok,b06-008-07-00
his,ok,b06-008-07-01
policy,ok,b06-008-07-02
was,ok,b06-008-07-03
to,ok,b06-008-07-04
make,ok,b06-008-07-05
his,ok,b06-008-07-06
country,ok,b06-008-07-07
the,ok,b06-008-08-00
"""",ok,b06-008-08-01
strongest,ok,b06-008-08-02
militarily,ok,b06-008-08-03
in,ok,b06-008-08-04
Europe,ok,b06-008-08-05
and,ok,b06-008-08-06
the,ok,b06-008-08-07
United,ok,b06-008-09-00
States',ok,b06-008-09-01
principal,ok,b06-008-09-02
Nato,ok,b06-008-09-03
ally,ok,b06-008-09-04
.,ok,b06-008-09-05
"""",ok,b06-008-09-06
His,ok,b06-012-00-00
job,ok,b06-012-00-01
is,ok,b06-012-00-02
to,ok,b06-012-00-03
build,ok,b06-012-00-04
up,ok,b06-012-00-05
the,ok,b06-012-00-06
military,ok,b06-012-00-07
apparatus,ok,b06-012-00-08
which,ok,b06-012-00-09
will,ok,b06-012-01-00
back,ok,b06-012-01-01
West,ok,b06-012-01-02
Germany's,ok,b06-012-01-03
economic,ok,b06-012-01-04
domination,ok,b06-012-01-05
of,ok,b06-012-01-06
Western,ok,b06-012-01-07
Europe,ok,b06-012-02-00
through,ok,b06-012-02-01
the,ok,b06-012-02-02
Common,ok,b06-012-02-03
Market,ok,b06-012-02-04
.,ok,b06-012-02-05
He,ok,b06-012-02-06
continued,ok,b06-012-02-07
this,ok,b06-012-02-08
week,ok,b06-012-02-09
the,ok,b06-012-03-00
argument,ok,b06-012-03-01
with,ok,b06-012-03-02
Mr.,ok,b06-012-03-03
Watkinson,ok,b06-012-03-04
which,ok,b06-012-03-05
he,ok,b06-012-03-06
had,ok,b06-012-03-07
in,ok,b06-012-03-08
public,ok,b06-012-03-09
at,ok,b06-012-03-10
a,ok,b06-012-03-11
Nato,ok,b06-012-04-00
council,ok,b06-012-04-01
meeting,ok,b06-012-04-02
last,ok,b06-012-04-03
year,ok,b06-012-04-04
over,ok,b06-012-04-05
the,ok,b06-012-04-06
question,ok,b06-012-04-07
:,ok,b06-012-04-08
do,ok,b06-012-04-09
we,ok,b06-012-04-10
A,ok,b06-015-00-00
90-day,ok,b06-015-00-01
war,ok,b06-015-00-02
",",ok,b06-015-00-03
the,ok,b06-015-00-04
West,ok,b06-015-00-05
German,ok,b06-015-00-06
view,ok,b06-015-01-00
",",ok,b06-015-01-01
provides,ok,b06-015-01-02
the,ok,b06-015-01-03
pretext,ok,b06-015-01-04
for,ok,b06-015-01-05
huge,ok,b06-015-01-06
German,ok,b06-015-02-00
armed,ok,b06-015-02-01
forces,ok,b06-015-02-02
(,ok,b06-015-02-03
within,ok,b06-015-02-04
Nato,ok,b06-015-02-05
bases,ok,b06-015-04-00
all,ok,b06-015-04-01
over,ok,b06-015-04-02
Western,ok,b06-015-04-03
Europe,ok,b06-015-04-04
.,ok,b06-015-04-05
In,ok,b06-015-05-00
the,ok,b06-015-05-01
past,ok,b06-015-05-02
year,ok,b06-015-05-03
West,ok,b06-015-05-04
Germany,ok,b06-015-05-05
has,ok,b06-015-06-00
secured,ok,b06-015-06-01
agreements,ok,b06-015-06-02
for,ok,b06-015-06-03
Belgium,ok,b06-015-08-00
.,ok,b06-015-08-01
After,ok,b06-015-08-02
much,ok,b06-015-08-03
bargaining,ok,b06-015-08-04
the,ok,b06-015-09-00
British,ok,b06-015-09-01
Government,ok,b06-015-09-02
has,ok,b06-015-09-03
agreed,ok,b06-015-10-00
to,ok,b06-015-10-01
give,ok,b06-015-10-02
similar,ok,b06-015-10-03
"""",ok,b06-015-10-04
facilities,ok,b06-015-10-05
"""",ok,b06-015-10-06
The,ok,b06-019-00-00
process,ok,b06-019-00-01
has,ok,b06-019-00-02
been,ok,b06-019-00-03
too,ok,b06-019-00-04
slow,ok,b06-019-00-05
for,ok,b06-019-00-06
Herr,ok,b06-019-00-07
Strauss,ok,b06-019-01-00
and,ok,b06-019-01-01
last,ok,b06-019-01-02
month,ok,b06-019-01-03
he,ok,b06-019-01-04
attacked,ok,b06-019-01-05
plans,ok,b06-019-03-00
for,ok,b06-019-03-01
a,ok,b06-019-03-02
"""",ok,b06-019-03-03
unified,ok,b06-019-03-04
supply,ok,b06-019-03-05
apparatus,ok,b06-019-03-06
"""",ok,b06-019-03-07
in,ok,b06-019-04-00
Nato,ok,b06-019-04-01
.,ok,b06-019-04-02
(,ok,b06-019-04-03
A,ok,b06-019-04-04
supply,ok,b06-019-04-05
apparatus,ok,b06-019-04-06
which,ok,b06-019-04-07
would,ok,b06-019-04-08
link,ok,b06-019-05-00
together,ok,b06-019-05-01
the,ok,b06-019-05-02
various,ok,b06-019-05-03
West,ok,b06-019-05-04
German,ok,b06-019-05-05
will,ok,b06-019-07-00
be,ok,b06-019-07-01
11,ok,b06-019-07-02
German,ok,b06-019-07-03
divisions,ok,b06-019-07-04
in,ok,b06-019-07-05
Nato,ok,b06-019-07-06
compared,ok,b06-019-08-00
with,ok,b06-019-08-01
four,ok,b06-019-08-02
divisions,ok,b06-019-08-03
of,ok,b06-019-08-04
British,ok,b06-019-09-00
troops,ok,b06-019-09-01
.,ok,b06-019-09-02
Alongside,ok,b06-023-00-00
these,ok,b06-023-00-01
divisions,ok,b06-023-00-02
a,ok,b06-023-00-03
force,ok,b06-023-00-04
of,ok,b06-023-00-05
over,ok,b06-023-00-06
600,ok,b06-023-00-07
Starfighters,ok,b06-023-01-00
provided,ok,b06-023-01-01
by,ok,b06-023-01-02
the,ok,b06-023-01-03
Americans,ok,b06-023-01-04
is,ok,b06-023-01-05
growing,ok,b06-023-01-06
up,ok,b06-023-02-00
.,ok,b06-023-02-01
These,ok,b06-023-02-02
"""",ok,b06-023-02-03
fighters,ok,b06-023-02-04
"""",ok,b06-023-02-05
are,ok,b06-023-02-06
in,ok,b06-023-02-07
fact,ok,b06-023-02-08
fighter,ok,b06-023-02-09
bombers,ok,b06-023-02-10
which,ok,b06-023-03-00
could,ok,b06-023-03-01
launch,ok,b06-023-03-02
an,ok,b06-023-03-03
atomic,ok,b06-023-03-04
attack,ok,b06-023-03-05
on,ok,b06-023-03-06
Eastern,ok,b06-023-04-00
Europe,ok,b06-023-04-01
.,ok,b06-023-04-02
By,ok,b06-023-04-03
1963,ok,b06-023-04-04
the,ok,b06-023-04-05
Germans,ok,b06-023-04-06
plan,ok,b06-023-04-07
to,ok,b06-023-04-08
have,ok,b06-023-04-09
nine,ok,b06-023-05-00
missile,ok,b06-023-05-01
battalions,ok,b06-023-05-02
",",ok,b06-023-05-03
with,ok,b06-023-05-04
288,ok,b06-023-05-05
missiles,ok,b06-023-05-06
and,ok,b06-023-05-07
36,ok,b06-023-06-00
firing,ok,b06-023-06-01
ramps,ok,b06-023-06-02
",",ok,b06-023-06-03
including,ok,b06-023-06-04
weapons,ok,b06-023-06-05
like,ok,b06-023-06-06
Matador,ok,b06-023-06-07
(,ok,b06-023-07-00
range,ok,b06-023-07-01
950,ok,b06-023-07-02
miles,ok,b06-023-07-03
),ok,b06-023-07-04
",",ok,b06-023-07-05
also,ok,b06-023-07-06
provided,ok,b06-023-07-07
by,ok,b06-023-07-08
the,ok,b06-023-07-09
Americans,ok,b06-023-07-10
.,ok,b06-023-07-11
Last,ok,b06-027-00-00
month,ok,b06-027-00-01
West,ok,b06-027-00-02
Germany,ok,b06-027-00-03
was,ok,b06-027-00-04
reported,ok,b06-027-01-00
to,ok,b06-027-01-01
be,ok,b06-027-01-02
halfway,ok,b06-027-01-03
toward,ok,b06-027-01-04
Herr,ok,b06-027-05-00
Strauss,ok,b06-027-05-01
and,ok,b06-027-05-02
his,ok,b06-027-05-03
fellows,ok,b06-027-05-04
Heusinger,ok,b06-027-08-00
",",ok,b06-027-08-01
the,ok,b06-027-08-02
man,ok,b06-027-08-03
who,ok,b06-027-08-04
caused,ok,b06-027-08-05
a,ok,b06-027-09-00
great,ok,b06-027-09-01
disturbance,ok,b06-027-09-02
last,ok,b06-027-09-03
autumn,ok,b06-027-09-04
All,ok,b06-032-00-00
this,ok,b06-032-00-01
has,ok,b06-032-00-02
been,ok,b06-032-00-03
achieved,ok,b06-032-00-04
through,ok,b06-032-00-05
Nato,ok,b06-032-00-06
under,ok,b06-032-00-07
American,ok,b06-032-01-00
leadership,ok,b06-032-01-01
.,ok,b06-032-01-02
But,ok,b06-032-01-03
a,ok,b06-032-01-04
big,ok,b06-032-01-05
role,ok,b06-032-01-06
has,ok,b06-032-01-07
been,ok,b06-032-01-08
played,ok,b06-032-02-00
not,ok,b06-032-02-01
only,ok,b06-032-02-02
by,ok,b06-032-02-03
the,ok,b06-032-02-04
British,ok,b06-032-02-05
Government,ok,b06-032-02-06
but,ok,b06-032-02-07
by,ok,b06-032-03-00
